key,item
14720,4695
14720,4697
14720,4708
14315,3100
14315,2547
14315,236
14315,2447
14315,1973
14315,1296
14315,1878
14315,3874
14315,1683
14315,4578
14315,4579
14315,4593
14315,4603
14315,4612
14315,4623
14315,4628
14315,4639
14315,4647
14315,4654
14315,4667
14315,4675
14315,4680
14315,4694
14315,4699
14315,4707
16838,2681
16838,631
16838,2703
16838,2032
16838,3818
16838,107
16838,1878
16838,1105
16838,4573
16838,4579
16838,4596
16838,4603
16838,4614
16838,4623
16838,4627
16838,4636
16838,4646
16838,4657
16838,4668
16838,4670
16838,4685
16838,4690
16838,4704
16838,4708
14270,3442
14270,2534
14270,1885
14270,2894
14270,1705
14270,4399
14270,4184
14270,1016
14270,2182
14270,3033
7284,2710
7284,4518
7284,3403
7284,3154
7284,1948
7284,3333
7284,805
14918,3133
14918,3825
14918,2198
14918,633
14918,107
14918,1878
14918,1105
14918,4573
14918,4584
14918,4596
14918,4598
14918,4612
14918,4619
14918,4626
14918,4639
14918,4643
14918,4655
14918,4662
14918,4674
14918,4681
14918,4694
14918,4700
14918,4708
18847,3133
18847,3832
18847,2613
18847,3678
18847,648
18847,2032
18847,3818
18847,2608
18847,4259
18847,3045
18847,4576
18847,4585
18847,4596
18847,4600
18847,4614
18847,4623
18847,4629
18847,4637
18847,4644
18847,4658
18847,4665
18847,4673
18847,4684
18847,4691
18847,4699
18847,4706
3558,4026
3558,1960
3558,3824
3558,633
3558,3040
3558,2723
3558,2177
14758,3442
14758,1326
14758,653
14758,4160
14758,3110
14758,1105
12675,3338
12675,723
12675,2979
12675,1602
12675,1499
12675,1404
12675,4470
12675,453
12675,4574
12675,4586
12675,4591
12675,4598
12675,4613
12675,4615
12675,4625
12675,4641
12675,4646
12675,4651
12675,4667
12675,4670
12675,4680
12675,4695
12675,4702
12675,4713
10446,2944
10446,2854
10446,1150
10446,2032
10446,3110
10446,4573
10446,4585
10446,4593
10446,4603
10446,4614
10446,4620
10446,4629
10446,4641
10446,4648
10446,4659
10446,4661
10446,4671
10446,4678
10446,4695
10446,4697
10446,4713
10714,2991
10714,3832
10714,4391
10714,633
10714,3110
10714,1878
10714,3045
5668,4026
5668,2804
5668,156
5668,2032
5668,2433
5668,1606
5668,785
5668,2382
5668,73
5668,1136
14289,4477
14289,1326
14289,2613
14289,4393
14289,4553
14289,2032
14289,3110
14289,1601
14289,3045
14289,4576
14289,4587
14289,4595
14289,4605
14289,4612
14289,4622
14289,4625
14289,4640
14289,4642
14289,4658
14289,4667
14289,4669
14289,4686
14289,4694
14289,4704
14289,4708
749,1748
749,3186
749,2013
749,3332
749,3885
749,4145
749,3725
19374,2991
19374,3832
19374,561
19374,244
19374,3129
19374,1053
19374,809
16176,3338
16176,4287
16176,1706
16176,3843
16176,197
16176,1419
16176,2813
16176,2179
16176,2686
16176,850
16176,1646
18314,2991
18314,3832
18314,3140
18314,1976
18314,3682
18314,2802
18314,4204
5337,3338
5337,3179
5337,3591
5337,3391
5337,4321
5337,2924
5337,740
5337,3924
5337,383
19293,3133
19293,1081
19293,2542
19293,4160
19293,656
19293,2425
19293,3155
19293,848
2219,1748
2219,2547
2219,4328
2219,698
2219,694
2219,2136
2219,3123
10030,4026
10030,2804
10030,1943
10030,2431
10030,202
20261,4026
20261,986
20261,3446
20261,3939
20261,1769
5797,2095
5797,2805
5797,3975
5797,1602
5797,4575
5797,4584
5797,4594
5797,4599
5797,4611
5797,4620
5797,4626
5797,4639
5797,4645
5797,4654
5797,4667
5797,4672
5797,4683
5797,4692
5797,4703
5797,4708
12164,2991
12164,3832
12164,4039
12164,1337
12164,133
12164,482
12164,3297
12164,2222
12164,4578
12164,4580
12164,4595
12164,4601
12164,4610
12164,4619
12164,4626
12164,4637
12164,4644
12164,4656
12164,4664
12164,4675
12164,4679
12164,4691
12164,4701
12164,4709
8559,2991
8559,3832
8559,1940
8559,2032
8559,3652
8559,1743
8559,1219
8559,4354
8559,4570
8559,4584
8559,4589
8559,4605
8559,4613
8559,4621
8559,4624
8559,4641
8559,4649
8559,4658
8559,4668
8559,4669
8559,4682
8559,4694
8559,4704
8559,4705
20978,4070
20978,631
20978,1167
20978,4142
20978,2581
20978,911
14825,2095
14825,3186
14825,4535
14825,633
14825,2262
14825,3040
11264,3442
11264,2854
11264,4283
11264,2032
11264,1138
11264,2585
11264,4293
11264,4388
11264,3602
11264,4572
11264,4579
11264,4589
11264,4605
11264,4609
11264,4622
11264,4624
11264,4633
11264,4650
11264,4654
11264,4668
11264,4670
11264,4686
11264,4695
11264,4703
11264,4706
6040,2991
6040,3832
6040,1052
6040,1976
6040,3682
6040,4204
6040,1038
16349,4477
16349,2895
16349,3492
16349,2032
16349,3110
16349,3818
16349,1878
16349,3045
16349,4573
16349,4587
16349,4595
16349,4602
16349,4609
16349,4618
16349,4624
16349,4633
16349,4642
16349,4651
16349,4666
16349,4675
16349,4684
16349,4695
16349,4704
16349,4706
20540,3383
20540,3832
20540,935
20540,2885
20540,1337
20540,3110
20540,1878
20540,3045
20540,2222
13701,2835
13701,527
13701,3591
13701,143
13701,4231
13701,3180
13701,3576
20657,4195
20657,2854
20657,2013
20657,1296
20657,1488
20657,2423
20657,3581
20657,4570
20657,4585
20657,4593
20657,4605
20657,4611
20657,4623
20657,4630
20657,4637
20657,4649
20657,4655
20657,4660
20657,4676
20657,4686
20657,4695
20657,4697
20657,4705
5931,1080
5931,3186
5931,1029
5931,633
5931,1241
5931,1982
10033,2991
10033,3832
10033,1885
10033,37
10033,2127
10033,1735
10033,666
16631,1748
16631,4518
16631,2613
16631,1142
16631,1275
16631,3129
16631,787
725,1259
725,986
725,2013
725,765
725,2559
725,226
7927,3293
7927,527
7927,2613
7927,1124
7927,1083
7927,633
7927,3818
7927,107
7927,3045
7927,1105
7577,4195
7577,2854
7577,236
7577,2628
7577,2187
7577,2032
7577,3818
7577,107
7577,1105
7577,4571
7577,4579
7577,4596
7577,4604
7577,4606
7577,4623
7577,4628
7577,4635
7577,4650
7577,4653
7577,4668
7577,4675
7577,4682
7577,4691
7577,4704
7577,4713
16959,2991
16959,3832
16959,4039
16959,37
16959,3933
16959,1846
14946,1080
14946,3832
14946,979
14946,3355
14946,3818
14946,107
17182,2991
17182,3832
17182,1167
17182,2032
17182,783
17182,3049
17182,3408
17182,185
15730,1080
15730,527
15730,1865
15730,803
15730,3219
15730,3177
18725,3442
18725,527
18725,3824
18725,633
18725,3818
18725,107
18725,1878
18725,3045
18725,1105
9532,806
9532,1960
9532,4391
9532,1602
9532,311
9532,2033
9532,4574
9532,4586
9532,4591
9532,4599
9532,4611
9532,4621
9532,4625
9532,4636
9532,4642
9532,4655
9532,4663
9532,4673
9532,4682
9532,4693
9532,4702
9532,4708
18451,3133
18451,653
18451,543
18451,143
18451,3818
18451,1875
18451,3331
15103,1080
15103,504
15103,236
15103,3756
15103,323
15103,3939
15103,3145
15103,1769
15103,2445
21301,3383
21301,3832
21301,1338
21301,3406
21301,2965
21301,3852
21301,4570
21301,4585
21301,4595
21301,4598
21301,4614
21301,4616
21301,4624
21301,4633
21301,4647
21301,4651
21301,4668
21301,4673
21301,4685
21301,4695
21301,4704
21301,4709
1298,3133
1298,3825
1298,2424
1298,1801
1298,1072
1298,803
1298,1330
1298,4111
1298,4473
19391,3383
19391,3832
19391,458
19391,2431
19391,1184
19391,779
19391,3672
1695,2991
1695,3832
1695,400
1695,2431
1695,3551
1695,4577
1695,4584
1695,4592
1695,4601
1695,4608
1695,4618
1695,4628
1695,4639
1695,4648
1695,4657
1695,4664
1695,4675
1695,4683
1695,4689
1695,4702
1695,4708
3609,1748
3609,2719
3609,4147
3609,4329
3609,4390
3609,2924
3609,3924
3609,2803
3609,3755
12896,3293
12896,3606
12896,979
12896,633
12896,3110
12896,3818
12896,107
12896,3045
12896,1105
12896,4570
12896,4580
12896,4594
12896,4603
12896,4609
12896,4621
12896,4630
12896,4633
12896,4645
12896,4651
12896,4660
12896,4669
12896,4678
12896,4688
12896,4702
12896,4706
1379,3383
1379,3917
1379,3647
1379,3687
1379,1524
1379,3006
14748,775
14748,2804
14748,3790
14748,633
14748,3818
14748,107
14748,1878
11532,1080
11532,504
11532,2979
11532,45
11532,4160
11532,3079
11532,48
11532,804
11532,4577
11532,4581
11532,4594
11532,4600
11532,4611
11532,4619
11532,4627
11532,4638
11532,4644
11532,4656
11532,4666
11532,4674
11532,4681
11532,4691
11532,4700
11532,4710
11960,3251
11960,2052
11960,1440
11960,2032
11960,3818
11960,126
11960,3045
11960,1105
11960,4574
11960,4587
11960,4596
11960,4602
11960,4610
11960,4623
11960,4624
11960,4635
11960,4650
11960,4655
11960,4668
11960,4672
11960,4685
11960,4695
11960,4698
11960,4711
11021,3442
11021,3186
11021,80
11021,633
11021,1387
11021,4434
11021,2336
11021,2604
11021,1665
9950,2991
9950,3832
9950,2424
9950,35
9950,2032
9950,2364
9950,1049
9950,4575
9950,4584
9950,4595
9950,4599
9950,4614
9950,4617
9950,4628
9950,4638
9950,4643
9950,4653
9950,4663
9950,4675
9950,4686
9950,4694
9950,4704
9950,4707
354,700
354,706
354,3403
354,4049
354,1685
354,4514
354,1291
17749,3133
17749,3832
17749,2613
17749,4393
17749,1416
17749,1145
17749,4097
17749,2393
17749,456
18615,2681
18615,2320
18615,3314
18615,2632
18615,831
18615,1246
18615,2859
18615,2746
8140,3251
8140,3186
8140,4283
8140,2632
8140,4027
8140,2846
8140,4571
8140,4584
8140,4592
8140,4600
8140,4606
8140,4615
8140,4632
8140,4641
8140,4650
8140,4656
8140,4664
8140,4669
8140,4678
8140,4687
8140,4699
8140,4711
3848,3383
3848,3832
3848,3790
3848,633
3848,3720
3848,3818
3848,2824
3848,4573
3848,4582
3848,4588
3848,4599
3848,4611
3848,4617
3848,4626
3848,4633
3848,4644
3848,4659
3848,4660
3848,4677
3848,4686
3848,4695
3848,4704
3848,4708
4137,2835
4137,2719
4137,979
4137,2431
4137,3110
4137,1653
4137,2315
13168,2944
13168,986
13168,2703
13168,2032
13168,3818
13168,3860
13168,2779
13168,4576
13168,4585
13168,4596
13168,4601
13168,4608
13168,4623
13168,4625
13168,4638
13168,4650
13168,4654
13168,4666
13168,4673
13168,4684
13168,4690
13168,4703
13168,4707
9775,2991
9775,3832
9775,1885
9775,2785
9775,601
9775,1099
9775,1342
9775,563
893,2991
893,3832
893,2613
893,3678
893,1072
893,3406
893,3673
893,3060
893,1866
4030,4070
4030,716
4030,1617
4030,2114
4030,4130
4030,856
4030,1977
4030,3875
4030,3473
4030,825
16451,3251
16451,2620
16451,3591
16451,3438
16451,2249
16451,2032
16451,3818
16451,3045
16451,4570
16451,4580
16451,4596
16451,4604
16451,4611
16451,4623
16451,4632
16451,4641
16451,4650
16451,4659
16451,4662
16451,4677
16451,4686
16451,4695
16451,4697
16451,4708
12106,775
12106,716
12106,979
12106,2431
12106,3551
12106,2711
12106,4118
12106,779
12106,4576
12106,4583
12106,4593
12106,4598
12106,4608
12106,4620
12106,4630
12106,4639
12106,4649
12106,4658
12106,4668
12106,4674
12106,4683
12106,4688
12106,4696
12106,4707
13774,700
13774,597
13774,236
13774,874
13774,1685
13774,2032
13774,107
13774,3045
13774,4573
13774,4579
13774,4596
13774,4597
13774,4612
13774,4622
13774,4632
13774,4641
13774,4650
13774,4653
13774,4664
13774,4677
13774,4682
13774,4695
13774,4698
13774,4708
7023,3133
7023,2052
7023,1081
7023,2542
7023,2032
7023,2562
7023,3448
7023,896
7023,2930
7023,4575
7023,4579
7023,4593
7023,4605
7023,4612
7023,4623
7023,4628
7023,4637
7023,4650
7023,4652
7023,4663
7023,4677
7023,4685
7023,4695
7023,4696
7023,4707
12387,3338
12387,1755
12387,236
12387,874
12387,648
12387,2032
12387,3110
12387,107
12387,1878
20162,3338
20162,4287
20162,1369
20162,3406
20162,2192
20162,4575
20162,4583
20162,4596
20162,4605
20162,4613
20162,4621
20162,4626
20162,4634
20162,4650
20162,4653
20162,4660
20162,4672
20162,4684
20162,4688
20162,4704
20162,4706
8482,4026
8482,2804
8482,4444
8482,3355
8482,3818
8482,107
8482,1878
8482,1105
8482,4575
8482,4585
8482,4591
8482,4597
8482,4609
8482,4615
8482,4632
8482,4633
8482,4650
8482,4659
8482,4666
8482,4676
8482,4681
8482,4687
8482,4704
8482,4706
7882,4076
7882,706
7882,1885
7882,3381
7882,4172
2080,3383
2080,3832
2080,21
2080,2032
2080,2299
18048,3101
18048,2190
18048,4039
18048,1337
18048,3110
18048,3818
18048,1020
18048,3045
18048,1105
18048,4573
18048,4579
18048,4596
18048,4603
18048,4614
18048,4617
18048,4632
18048,4635
18048,4646
18048,4658
18048,4665
18048,4677
18048,4686
18048,4695
18048,4697
18048,4706
18688,3133
18688,3832
18688,3446
18688,3381
18688,4172
18688,4355
18688,4240
18688,2294
755,1080
755,4193
755,2703
755,2032
755,1878
755,3045
755,4572
755,4582
755,4596
755,4600
755,4613
755,4623
755,4630
755,4640
755,4643
755,4653
755,4667
755,4677
755,4685
755,4690
755,4699
755,4707
18865,1938
18865,751
18865,1217
18865,1145
18865,101
18865,425
18865,2051
16416,2944
16416,2320
16416,3403
16416,4107
16416,3406
16416,1257
16416,1898
16416,768
13965,2991
13965,3832
13965,3975
13965,1375
13965,2032
13965,3110
13965,3818
13965,1878
13965,1105
20484,3133
20484,2052
20484,3327
20484,2032
20484,3786
20484,2908
20484,553
20484,3844
10356,3133
10356,3825
10356,1410
10356,4179
10356,1337
10356,863
10356,379
21062,1067
21062,631
21062,1338
21062,2032
21062,4043
21062,2041
21062,2790
21662,3251
21662,3832
21662,3314
21662,2032
21662,3818
21662,1105
21662,4578
21662,4587
21662,4592
21662,4603
21662,4614
21662,4623
21662,4632
21662,4640
21662,4647
21662,4652
21662,4668
21662,4673
21662,4686
21662,4693
21662,4704
21662,4708
20172,4026
20172,1703
20172,1940
20172,2926
20172,348
20172,640
20172,2371
2511,2873
2511,3186
2511,3403
2511,622
2511,2032
2511,3047
2511,151
2511,3298
2511,3354
2467,2728
2467,3650
2467,400
2467,4203
2467,3846
2467,2345
2467,3866
2467,2490
17627,3399
17627,751
17627,4283
17627,2063
17627,2812
17627,2218
17627,4214
17627,2368
2898,3383
2898,3832
2898,4039
2898,2431
2898,4095
2898,2475
2898,2349
14622,2991
14622,3832
14622,1369
14622,880
14622,2032
14622,1743
14622,1219
14622,4571
14622,4579
14622,4590
14622,4605
14622,4608
14622,4622
14622,4624
14622,4641
14622,4650
14622,4651
14622,4668
14622,4673
14622,4681
14622,4694
14622,4703
14622,4707
14739,4026
14739,2547
14739,4328
14739,3381
14739,4172
14739,2578
14739,4578
14739,4587
14739,4592
14739,4599
14739,4608
14739,4618
14739,4624
14739,4641
14739,4650
14739,4659
14739,4668
14739,4675
14739,4686
14739,4695
14739,4704
14739,4711
4724,2991
4724,3832
4724,4328
4724,1602
4724,311
4724,1910
16487,3338
16487,527
16487,1885
16487,1684
16487,3818
16487,107
16487,1878
16487,3045
16487,4576
16487,4581
16487,4591
16487,4604
16487,4609
16487,4615
16487,4628
16487,4641
16487,4648
16487,4651
16487,4668
16487,4675
16487,4681
16487,4695
16487,4697
16487,4706
19648,2991
19648,3832
19648,3446
19648,765
19648,699
19648,69
10229,2944
10229,4490
10229,4039
10229,1973
10229,2032
10229,946
10229,3534
10229,3990
10229,4571
10229,4583
10229,4592
10229,4605
10229,4610
10229,4620
10229,4624
10229,4637
10229,4648
10229,4655
10229,4668
10229,4673
10229,4681
10229,4695
10229,4704
10229,4705
7373,2991
7373,3832
7373,400
7373,143
7373,789
7373,1128
7373,1031
7373,3921
7373,4572
7373,4587
7373,4588
7373,4605
7373,4614
7373,4622
7373,4632
7373,4639
7373,4650
7373,4659
7373,4664
7373,4677
7373,4681
7373,4691
7373,4703
7373,4713
9729,3383
9729,3832
9729,2158
9729,3381
9729,3078
20859,3133
20859,3832
20859,2454
20859,2926
20859,1409
20859,1712
20859,517
20859,4576
20859,4583
20859,4590
20859,4599
20859,4612
20859,4618
20859,4628
20859,4641
20859,4649
20859,4651
20859,4668
20859,4675
20859,4679
20859,4695
20859,4696
20859,4713
7733,3442
7733,4518
7733,3327
7733,1267
7733,2032
7733,2920
7733,4536
7733,4259
7733,2202
7733,2796
7733,4574
7733,4580
7733,4596
7733,4597
7733,4609
7733,4623
7733,4627
7733,4641
7733,4649
7733,4657
7733,4668
7733,4677
7733,4685
7733,4695
7733,4700
7733,4706
10878,3338
10878,527
10878,3643
10878,2014
10878,2603
10878,3565
10878,63
10878,2648
2917,3133
2917,2052
2917,2013
2917,3647
2917,3687
2917,4538
2917,1524
2917,4115
2917,4576
2917,4587
2917,4590
2917,4598
2917,4611
2917,4616
2917,4631
2917,4633
2917,4645
2917,4653
2917,4660
2917,4671
2917,4679
2917,4687
2917,4698
2917,4713
15208,1151
15208,2804
15208,697
15208,2926
15208,3320
15208,3584
15208,1792
15208,3056
15208,4575
15208,4585
15208,4590
15208,4603
15208,4608
15208,4617
15208,4624
15208,4636
15208,4647
15208,4652
15208,4667
15208,4671
15208,4682
15208,4688
15208,4698
15208,4712
8097,3383
8097,146
8097,2032
8097,3110
8097,107
8097,1878
8097,3045
8097,4574
8097,4586
8097,4596
8097,4598
8097,4614
8097,4618
8097,4632
8097,4636
8097,4644
8097,4653
8097,4667
8097,4677
8097,4686
8097,4689
8097,4696
8097,4707
17306,3251
17306,3832
17306,3124
17306,1066
17306,765
17306,2365
17306,4267
17306,3876
17306,867
17306,137
4075,3338
4075,3825
4075,3446
4075,3129
4075,16
4075,3769
5320,3383
5320,3832
5320,3726
5320,1072
5320,1337
5320,3110
5320,3818
5320,1878
5320,2222
5320,4576
5320,4585
5320,4592
5320,4603
5320,4614
5320,4623
5320,4628
5320,4637
5320,4646
5320,4659
5320,4664
5320,4673
5320,4685
5320,4688
5320,4698
5320,4706
5770,3338
5770,706
5770,2959
5770,3647
5770,1404
5770,2338
5770,4578
5770,4582
5770,4590
5770,4598
5770,4608
5770,4617
5770,4630
5770,4641
5770,4648
5770,4653
5770,4668
5770,4670
5770,4678
5770,4688
5770,4701
5770,4707
22225,2991
22225,3832
22225,2613
22225,1142
22225,2193
22225,1072
22225,3945
22225,3654
22225,1005
22225,257
22225,3994
21956,3338
21956,4193
21956,1081
21956,2924
21956,267
21956,433
21956,3854
21956,2238
14867,3383
14867,4039
14867,2032
14867,3110
14867,3818
21185,2991
21185,3832
21185,1440
21185,1684
21185,1878
21185,3045
21185,1105
21185,4573
21185,4582
21185,4591
21185,4598
21185,4613
21185,4620
21185,4628
21185,4639
21185,4648
21185,4654
21185,4668
21185,4672
21185,4682
21185,4694
21185,4696
21185,4712
6681,3338
6681,3825
6681,2613
6681,4393
6681,1444
6681,765
6681,2167
4675,2991
4675,3832
4675,4328
4675,3332
4675,3818
4675,1878
4675,1105
20026,1151
20026,527
20026,4328
20026,2014
20026,3818
20026,107
20026,1105
20026,4573
20026,4586
20026,4593
20026,4597
20026,4607
20026,4622
20026,4629
20026,4641
20026,4647
20026,4651
20026,4664
20026,4671
20026,4678
20026,4693
20026,4697
20026,4706
20473,2681
20473,1326
20473,3327
20473,803
20473,3425
20473,816
20473,853
613,2710
613,4518
613,979
613,2431
527,3133
527,3825
527,2613
527,1709
527,2014
527,3110
527,481
527,1818
527,4572
527,4583
527,4596
527,4598
527,4611
527,4618
527,4628
527,4640
527,4645
527,4651
527,4661
527,4673
527,4680
527,4695
527,4697
527,4712
8040,4026
8040,1960
8040,2613
8040,4393
8040,1685
8040,2431
8040,2475
8040,2196
10387,3383
10387,2703
10387,2431
10387,3617
10387,1070
10387,3067
5234,2991
5234,3832
5234,3403
5234,765
5234,1575
5234,2807
5234,4578
5234,4587
5234,4593
5234,4604
5234,4614
5234,4615
5234,4627
5234,4633
5234,4642
5234,4652
5234,4663
5234,4669
5234,4686
5234,4689
5234,4704
5234,4713
7419,2835
7419,4518
7419,2700
7419,3129
7419,2359
7419,3747
7419,466
7419,3622
7419,4578
7419,4580
7419,4595
7419,4601
7419,4611
7419,4619
7419,4626
7419,4637
7419,4643
7419,4657
7419,4665
7419,4675
7419,4679
7419,4690
7419,4701
7419,4708
15101,4477
15101,2534
15101,935
15101,1602
15101,1499
15101,2061
15101,1404
15101,4470
15101,453
15101,4577
15101,4585
15101,4592
15101,4599
15101,4610
15101,4621
15101,4627
15101,4641
15101,4647
15101,4653
15101,4667
15101,4675
15101,4682
15101,4693
15101,4699
15101,4711
7093,1080
7093,4193
7093,1332
7093,3939
7093,2566
7093,3244
7093,1711
7093,4574
7093,4586
7093,4588
7093,4604
7093,4607
7093,4618
7093,4631
7093,4641
7093,4646
7093,4652
7093,4666
7093,4669
7093,4679
7093,4690
7093,4696
7093,4711
9584,3133
9584,2052
9584,3403
9584,4320
9584,35
9584,3647
9584,4152
9584,1125
9584,2538
9061,3251
9061,165
9061,1684
9061,3818
9061,107
3837,4026
3837,3832
3837,693
3837,1468
3837,1444
3837,3333
3837,1534
3837,4117
3837,3272
3837,201
3801,1748
3801,716
3801,80
3801,3381
3801,559
3801,4376
5830,1259
5830,2320
5830,3735
5830,3129
5830,16
5830,3769
5830,4576
5830,4582
5830,4592
5830,4600
5830,4613
5830,4620
5830,4630
5830,4636
5830,4643
5830,4653
5830,4661
5830,4674
5830,4682
5830,4689
5830,4700
5830,4713
19276,2095
19276,1326
19276,1706
19276,1296
19276,1953
19276,819
19276,644
19276,885
11966,3442
11966,2854
11966,3104
11966,633
11966,2262
11966,107
11966,4378
16662,4477
16662,2854
16662,2277
16662,633
16662,3110
16662,3818
16662,107
16662,1878
17586,2991
17586,3832
17586,3824
17586,3381
17586,2578
17586,4240
4087,3442
4087,2320
4087,3431
4087,2169
4087,3870
4087,633
4087,2262
4087,3818
4087,2177
4087,3045
4087,4378
12873,1748
12873,3606
12873,4535
12873,3381
12873,4172
12873,3504
12873,1830
15122,4070
15122,2320
15122,80
15122,2926
15122,640
15122,3437
15122,4512
15122,2837
4373,3100
4373,2534
4373,3446
4373,1602
4373,524
4373,1590
4373,4567
22276,3101
22276,3606
22276,4328
22276,803
22276,974
22276,2670
22276,2001
22276,715
22276,4571
22276,4587
22276,4588
22276,4605
22276,4614
22276,4623
22276,4632
22276,4639
22276,4648
22276,4654
22276,4662
22276,4676
22276,4685
22276,4694
22276,4697
22276,4713
7570,3293
7570,3832
7570,3446
7570,2926
7570,3320
7570,1792
7570,609
7570,4574
7570,4586
7570,4593
7570,4600
7570,4612
7570,4615
7570,4631
7570,4641
7570,4643
7570,4655
7570,4664
7570,4672
7570,4681
7570,4692
7570,4704
